50000	0.83065005	0.00003259	0.53458686	0.00008360	0.28922627	0.00010437	0.13491009	0.00009266	0.05472147	0.00006801	0.01937725	0.00004632	0.00596863	0.00003385	0.00156639	0.00002815	0.00038237	0.00002565	0.00010147	0.00002451	0.00000664	0.00002191
50000	0.83069759	0.00003256	0.53465323	0.00008367	0.28919952	0.00010461	0.13481140	0.00009307	0.05460027	0.00006810	0.01926866	0.00004614	0.00602213	0.00003391	0.00158760	0.00002822	0.00041012	0.00002587	0.00007988	0.00002446	0.00001665	0.00002198
50000	0.83071931	0.00003266	0.53471894	0.00008360	0.28930948	0.00010433	0.13498243	0.00009250	0.05473726	0.00006787	0.01933458	0.00004612	0.00597102	0.00003379	0.00161021	0.00002820	0.00037117	0.00002572	0.00007706	0.00002436	0.00003710	0.00002189
50000	0.83076741	0.00003269	0.53476811	0.00008385	0.28938929	0.00010475	0.13502560	0.00009296	0.05480447	0.00006794	0.01941080	0.00004608	0.00600117	0.00003374	0.00162889	0.00002821	0.00037982	0.00002563	0.00004014	0.00002437	-0.00001577	0.00002194
50000	0.83075301	0.00003248	0.53476963	0.00008350	0.28936012	0.00010434	0.13500341	0.00009282	0.05471078	0.00006781	0.01933938	0.00004631	0.00596951	0.00003387	0.00163844	0.00002818	0.00035888	0.00002588	0.00009321	0.00002437	0.00001363	0.00002201
50000	0.83072023	0.00003254	0.53470080	0.00008335	0.28929304	0.00010413	0.13494352	0.00009255	0.05472310	0.00006787	0.01935217	0.00004633	0.00601007	0.00003373	0.00164200	0.00002817	0.00038110	0.00002574	0.00005843	0.00002440	0.00003281	0.00002209
50000	0.83073335	0.00003276	0.53474787	0.00008396	0.28935455	0.00010472	0.13502690	0.00009294	0.05477168	0.00006799	0.01937117	0.00004631	0.00597324	0.00003389	0.00160106	0.00002811	0.00036561	0.00002571	0.00004006	0.00002444	-0.00000544	0.00002187
50000	0.83072832	0.00003269	0.53469327	0.00008389	0.28929305	0.00010467	0.13491890	0.00009295	0.05468964	0.00006794	0.01927423	0.00004610	0.00600236	0.00003378	0.00158760	0.00002824	0.00037325	0.00002567	0.00006459	0.00002449	0.00000627	0.00002191
50000	0.83075188	0.00003241	0.53481171	0.00008310	0.28942938	0.00010400	0.13502627	0.00009245	0.05479137	0.00006764	0.01938020	0.00004612	0.00597679	0.00003384	0.00160323	0.00002806	0.00038639	0.00002556	0.00007572	0.00002426	-0.00001356	0.00002181
50000	0.83073801	0.00003264	0.53471777	0.00008385	0.28929606	0.00010458	0.13500288	0.00009297	0.05475255	0.00006813	0.01937384	0.00004629	0.00598940	0.00003379	0.00164232	0.00002798	0.00042069	0.00002564	0.00006884	0.00002441	-0.00002441	0.00002208
50000	0.83073305	0.00003242	0.53472825	0.00008320	0.28930106	0.00010399	0.13492089	0.00009247	0.05470271	0.00006787	0.01934089	0.00004617	0.00597518	0.00003356	0.00164053	0.00002815	0.00042284	0.00002555	0.00004962	0.00002443	-0.00000874	0.00002198
50000	0.83080389	0.00003245	0.53493293	0.00008334	0.28958901	0.00010417	0.13512665	0.00009277	0.05484388	0.00006804	0.01943823	0.00004621	0.00603169	0.00003360	0.00162417	0.00002824	0.00033444	0.00002576	0.00004861	0.00002458	-0.00005199	0.00002206
50000	0.83070868	0.00003257	0.53466837	0.00008361	0.28924785	0.00010459	0.13493551	0.00009287	0.05472968	0.00006798	0.01936968	0.00004617	0.00603933	0.00003375	0.00159745	0.00002814	0.00037539	0.00002570	0.00013877	0.00002441	0.00005025	0.00002197
50000	0.83073766	0.00003264	0.53477660	0.00008361	0.28941699	0.00010444	0.13504478	0.00009285	0.05476737	0.00006804	0.01937106	0.00004644	0.00602396	0.00003384	0.00159662	0.00002812	0.00036619	0.00002569	0.00010749	0.00002441	0.00002314	0.00002187
50000	0.83078121	0.00003260	0.53486035	0.00008351	0.28952487	0.00010431	0.13512545	0.00009274	0.05481549	0.00006790	0.01944123	0.00004639	0.00598642	0.00003371	0.00158813	0.00002815	0.00043229	0.00002580	0.00011945	0.00002431	-0.00001564	0.00002187
50000	0.83072369	0.00003249	0.53470383	0.00008328	0.28926890	0.00010395	0.13494427	0.00009238	0.05472031	0.00006756	0.01934866	0.00004613	0.00596939	0.00003384	0.00160738	0.00002821	0.00040260	0.00002576	0.00009284	0.00002446	-0.00001770	0.00002194
50000	0.83076282	0.00003261	0.53477793	0.00008373	0.28937619	0.00010455	0.13505411	0.00009278	0.05484354	0.00006790	0.01944454	0.00004633	0.00601607	0.00003390	0.00163108	0.00002821	0.00037939	0.00002555	0.00005467	0.00002435	-0.00002789	0.00002198
50000	0.83075327	0.00003265	0.53481079	0.00008368	0.28942708	0.00010463	0.13506698	0.00009318	0.05479353	0.00006830	0.01939439	0.00004630	0.00602778	0.00003378	0.00163645	0.00002812	0.00040964	0.00002574	0.00007532	0.00002445	0.00000390	0.00002196
50000	0.83075744	0.00003235	0.53480410	0.00008288	0.28943296	0.00010355	0.13505393	0.00009210	0.05477731	0.00006763	0.01934728	0.00004591	0.00598240	0.00003391	0.00160976	0.00002809	0.00036193	0.00002569	0.00008537	0.00002443	-0.00000358	0.00002195
50000	0.83071377	0.00003255	0.53466318	0.00008366	0.28922778	0.00010453	0.13485416	0.00009296	0.05465657	0.00006807	0.01931486	0.00004644	0.00596860	0.00003376	0.00161804	0.00002833	0.00037785	0.00002576	0.00007798	0.00002444	0.00003513	0.00002204
50000	0.83075126	0.00003247	0.53478095	0.00008350	0.28938167	0.00010433	0.13504188	0.00009274	0.05484310	0.00006770	0.01943927	0.00004615	0.00605971	0.00003375	0.00167526	0.00002815	0.00029627	0.00002569	0.00002777	0.00002454	-0.00001887	0.00002205
50000	0.83082231	0.00003274	0.53497786	0.00008410	0.28962365	0.00010485	0.13521040	0.00009300	0.05489908	0.00006803	0.01940855	0.00004623	0.00597370	0.00003386	0.00158672	0.00002824	0.00038688	0.00002565	0.00011208	0.00002440	0.00001629	0.00002196
50000	0.83076971	0.00003265	0.53484022	0.00008377	0.28944378	0.00010465	0.13508290	0.00009308	0.05488864	0.00006802	0.01944455	0.00004645	0.00601659	0.00003374	0.00166299	0.00002824	0.00043063	0.00002552	0.00010427	0.00002447	-0.00000132	0.00002199
50000	0.83068862	0.00003268	0.53463977	0.00008368	0.28923682	0.00010443	0.13490442	0.00009253	0.05472869	0.00006745	0.01936585	0.00004610	0.00597932	0.00003358	0.00164784	0.00002804	0.00036127	0.00002557	0.00004097	0.00002444	-0.00000527	0.00002196
50000	0.83064405	0.00003265	0.53451948	0.00008380	0.28908525	0.00010449	0.13481728	0.00009272	0.05466101	0.00006775	0.01938328	0.00004618	0.00600313	0.00003375	0.00164609	0.00002816	0.00037758	0.00002583	0.00006467	0.00002447	-0.00003117	0.00002188
50000	0.83071771	0.00003261	0.53468413	0.00008371	0.28927641	0.00010454	0.13494259	0.00009291	0.05473235	0.00006783	0.01933887	0.00004593	0.00597892	0.00003352	0.00165982	0.00002809	0.00039020	0.00002565	0.00006260	0.00002442	-0.00005424	0.00002200
50000	0.83073474	0.00003252	0.53472967	0.00008322	0.28933074	0.00010403	0.13492663	0.00009283	0.05471579	0.00006781	0.01938937	0.00004642	0.00600265	0.00003394	0.00162364	0.00002796	0.00043662	0.00002583	0.00006547	0.00002432	0.00003680	0.00002191
50000	0.83074337	0.00003257	0.53475379	0.00008349	0.28939059	0.00010411	0.13505522	0.00009240	0.05476927	0.00006773	0.01936083	0.00004624	0.00597334	0.00003377	0.00163824	0.00002793	0.00041931	0.00002552	0.00010148	0.00002448	-0.00003317	0.00002205
50000	0.83080547	0.00003252	0.53492098	0.00008349	0.28957461	0.00010444	0.13512757	0.00009294	0.05481771	0.00006804	0.01937701	0.00004637	0.00598790	0.00003382	0.00166917	0.00002805	0.00036349	0.00002561	0.00006872	0.00002433	-0.00001319	0.00002201
50000	0.83068388	0.00003249	0.53462553	0.00008327	0.28918677	0.00010412	0.13482982	0.00009247	0.05462869	0.00006769	0.01939176	0.00004604	0.00601034	0.00003385	0.00167657	0.00002825	0.00037277	0.00002586	0.00007519	0.00002436	0.00000210	0.00002205
50000	0.83068711	0.00003243	0.53460386	0.00008333	0.28916575	0.00010436	0.13486322	0.00009281	0.05470545	0.00006791	0.01934078	0.00004626	0.00599902	0.00003373	0.00161138	0.00002811	0.00034318	0.00002569	0.00003174	0.00002447	-0.00002069	0.00002190
50000	0.83072864	0.00003247	0.53473391	0.00008323	0.28933774	0.00010400	0.13498915	0.00009236	0.05471354	0.00006777	0.01929343	0.00004607	0.00597203	0.00003371	0.00164354	0.00002823	0.00038000	0.00002570	0.00010847	0.00002441	-0.00001116	0.00002196
50000	0.83073959	0.00003270	0.53477995	0.00008403	0.28943387	0.00010480	0.13509749	0.00009285	0.05485415	0.00006787	0.01942229	0.00004642	0.00596727	0.00003377	0.00165552	0.00002823	0.00040681	0.00002576	0.00009144	0.00002462	-0.00000828	0.00002204
50000	0.83077026	0.00003259	0.53480535	0.00008370	0.28938266	0.00010460	0.13500806	0.00009312	0.05478055	0.00006826	0.01942569	0.00004654	0.00601496	0.00003380	0.00162376	0.00002804	0.00037407	0.00002561	0.00004169	0.00002452	0.00004740	0.00002185
50000	0.83071975	0.00003240	0.53468967	0.00008310	0.28928871	0.00010376	0.13493298	0.00009232	0.05472326	0.00006758	0.01939052	0.00004584	0.00598124	0.00003378	0.00162504	0.00002815	0.00037544	0.00002561	0.00006970	0.00002439	0.00003321	0.00002196
50000	0.83070305	0.00003262	0.53466551	0.00008374	0.28927874	0.00010454	0.13494416	0.00009290	0.05474022	0.00006800	0.01936395	0.00004648	0.00596587	0.00003379	0.00162162	0.00002825	0.00042073	0.00002578	0.00005270	0.00002444	-0.00000975	0.00002202
50000	0.83077723	0.00003256	0.53485454	0.00008356	0.28949765	0.00010455	0.13515394	0.00009315	0.05490204	0.00006830	0.01946226	0.00004646	0.00602734	0.00003394	0.00163321	0.00002827	0.00035885	0.00002570	0.00007001	0.00002439	0.00001372	0.00002199
50000	0.83074271	0.00003256	0.53477931	0.00008355	0.28945134	0.00010456	0.13511067	0.00009277	0.05486440	0.00006767	0.01942617	0.00004618	0.00604541	0.00003370	0.00166093	0.00002809	0.00037277	0.00002573	0.00006877	0.00002436	-0.00001278	0.00002192
50000	0.83073708	0.00003250	0.53476270	0.00008349	0.28936013	0.00010435	0.13495232	0.00009271	0.05472337	0.00006789	0.01934228	0.00004634	0.00597277	0.00003384	0.00160846	0.00002820	0.00037960	0.00002561	0.00006878	0.00002442	-0.00004842	0.00002193
50000	0.83077366	0.00003253	0.53483549	0.00008350	0.28944765	0.00010454	0.13513203	0.00009301	0.05484527	0.00006809	0.01944527	0.00004618	0.00602530	0.00003377	0.00164142	0.00002815	0.00040341	0.00002580	0.00006678	0.00002450	-0.00000432	0.00002200
50000	0.83075383	0.00003238	0.53478942	0.00008309	0.28944947	0.00010379	0.13505789	0.00009245	0.05479619	0.00006763	0.01941318	0.00004604	0.00601470	0.00003375	0.00164496	0.00002832	0.00040994	0.00002565	0.00009976	0.00002421	-0.00003380	0.00002210
50000	0.83069908	0.00003252	0.53465220	0.00008330	0.28928245	0.00010396	0.13495942	0.00009251	0.05477794	0.00006793	0.01944529	0.00004628	0.00601082	0.00003389	0.00161756	0.00002834	0.00037481	0.00002581	0.00006110	0.00002439	0.00000650	0.00002204
50000	0.83078026	0.00003252	0.53484735	0.00008316	0.28945845	0.00010394	0.13509522	0.00009249	0.05481127	0.00006791	0.01940917	0.00004642	0.00598745	0.00003386	0.00160749	0.00002816	0.00038511	0.00002576	0.00010862	0.00002433	0.00000393	0.00002193
50000	0.83068800	0.00003261	0.53465378	0.00008364	0.28930734	0.00010448	0.13498083	0.00009289	0.05475793	0.00006809	0.01940067	0.00004672	0.00597641	0.00003400	0.00163982	0.00002818	0.00039949	0.00002574	0.00012931	0.00002432	-0.00000113	0.00002203
50000	0.83070349	0.00003250	0.53468239	0.00008338	0.28929787	0.00010403	0.13497623	0.00009243	0.05475218	0.00006762	0.01940694	0.00004598	0.00601053	0.00003372	0.00161807	0.00002806	0.00040949	0.00002561	0.00008903	0.00002449	-0.00004278	0.00002203
50000	0.83066979	0.00003250	0.53459339	0.00008338	0.28920216	0.00010423	0.13490622	0.00009278	0.05469939	0.00006784	0.01935427	0.00004620	0.00599734	0.00003378	0.00158566	0.00002806	0.00040136	0.00002578	0.00009750	0.00002428	0.00001238	0.00002195
50000	0.83071757	0.00003273	0.53469085	0.00008391	0.28927836	0.00010495	0.13494925	0.00009329	0.05473592	0.00006824	0.01936716	0.00004649	0.00599307	0.00003369	0.00160521	0.00002813	0.00035471	0.00002566	0.00009884	0.00002448	0.00000449	0.00002197
50000	0.83075966	0.00003259	0.53479410	0.00008361	0.28943088	0.00010454	0.13509717	0.00009273	0.05484715	0.00006808	0.01944265	0.00004643	0.00598959	0.00003366	0.00164736	0.00002814	0.00040653	0.00002561	0.00004958	0.00002445	-0.00001208	0.00002191
50000	0.83076244	0.00003262	0.53480137	0.00008380	0.28940764	0.00010468	0.13502837	0.00009297	0.05476641	0.00006790	0.01939034	0.00004608	0.00595778	0.00003368	0.00161959	0.00002811	0.00039322	0.00002566	0.00007451	0.00002432	-0.00000886	0.00002205
50000	0.83072276	0.00003245	0.53473170	0.00008341	0.28930827	0.00010420	0.13497211	0.00009242	0.05475122	0.00006757	0.01936088	0.00004617	0.00600661	0.00003361	0.00165516	0.00002805	0.00040683	0.00002560	0.00003283	0.00002448	0.00000399	0.00002197
50000	0.83065383	0.00003236	0.53453194	0.00008302	0.28904772	0.00010373	0.13469565	0.00009207	0.05452888	0.00006739	0.01924335	0.00004598	0.00589513	0.00003358	0.00155887	0.00002812	0.00039279	0.00002575	0.00009855	0.00002446	-0.00002069	0.00002187
50000	0.83071735	0.00003270	0.53471387	0.00008415	0.28931558	0.00010509	0.13500930	0.00009337	0.05479798	0.00006843	0.01940413	0.00004663	0.00598623	0.00003401	0.00163900	0.00002824	0.00038877	0.00002566	0.00010925	0.00002444	-0.00005262	0.00002191
50000	0.83070306	0.00003266	0.53467594	0.00008376	0.28923677	0.00010463	0.13490743	0.00009272	0.05475856	0.00006765	0.01938710	0.00004605	0.00601389	0.00003351	0.00158719	0.00002817	0.00038259	0.00002564	0.00003990	0.00002441	-0.00000418	0.00002193
50000	0.83069001	0.00003234	0.53461400	0.00008304	0.28918839	0.00010378	0.13491953	0.00009245	0.05468671	0.00006779	0.01937060	0.00004621	0.00598335	0.00003360	0.00163822	0.00002812	0.00040057	0.00002574	0.00007332	0.00002437	0.00002594	0.00002206
50000	0.83068663	0.00003247	0.53465597	0.00008339	0.28925168	0.00010433	0.13494357	0.00009276	0.05473065	0.00006784	0.01934049	0.00004625	0.00598904	0.00003388	0.00165815	0.00002814	0.00040773	0.00002567	0.00003346	0.00002444	0.00001279	0.00002199
50000	0.83075549	0.00003258	0.53477289	0.00008349	0.28934436	0.00010422	0.13495537	0.00009262	0.05475090	0.00006788	0.01938570	0.00004616	0.00600703	0.00003370	0.00162287	0.00002828	0.00038651	0.00002561	0.00009794	0.00002443	0.00001361	0.00002194
50000	0.83074215	0.00003259	0.53478384	0.00008342	0.28940009	0.00010412	0.13503376	0.00009277	0.05477953	0.00006800	0.01943278	0.00004625	0.00600955	0.00003370	0.00162357	0.00002807	0.00039160	0.00002543	0.00007439	0.00002421	0.00002790	0.00002191
50000	0.83075085	0.00003246	0.53477308	0.00008333	0.28942431	0.00010414	0.13509574	0.00009256	0.05486426	0.00006791	0.01943084	0.00004642	0.00602133	0.00003397	0.00164708	0.00002827	0.00044391	0.00002577	0.00008860	0.00002461	0.00000259	0.00002197
50000	0.83072006	0.00003255	0.53470435	0.00008342	0.28931368	0.00010417	0.13494630	0.00009245	0.05475237	0.00006759	0.01941826	0.00004601	0.00605183	0.00003363	0.00163078	0.00002810	0.00041365	0.00002582	0.00009501	0.00002423	0.00006122	0.00002193
50000	0.83068690	0.00003256	0.53462157	0.00008338	0.28921603	0.00010400	0.13491540	0.00009251	0.05469506	0.00006765	0.01935249	0.00004625	0.00598386	0.00003362	0.00164620	0.00002801	0.00038095	0.00002564	0.00009568	0.00002438	0.00000853	0.00002192
50000	0.83072278	0.00003248	0.53473184	0.00008337	0.28936320	0.00010423	0.13501776	0.00009265	0.05482352	0.00006800	0.01941497	0.00004625	0.00598958	0.00003363	0.00160560	0.00002804	0.00039101	0.00002559	0.00004083	0.00002441	-0.00003179	0.00002192
50000	0.83078539	0.00003239	0.53487386	0.00008299	0.28951492	0.00010368	0.13510532	0.00009235	0.05478166	0.00006771	0.01941976	0.00004601	0.00605467	0.00003374	0.00164998	0.00002840	0.00040552	0.00002572	0.00008285	0.00002440	-0.00001254	0.00002208
50000	0.83072781	0.00003252	0.53475037	0.00008326	0.28937619	0.00010399	0.13503536	0.00009255	0.05481481	0.00006768	0.01942871	0.00004622	0.00601515	0.00003381	0.00160381	0.00002831	0.00040339	0.00002570	0.00006124	0.00002439	0.00000929	0.00002205
50000	0.83068674	0.00003244	0.53462888	0.00008332	0.28924323	0.00010414	0.13491216	0.00009252	0.05473931	0.00006790	0.01936715	0.00004628	0.00597433	0.00003376	0.00163966	0.00002831	0.00040762	0.00002550	0.00010249	0.00002440	0.00000728	0.00002202
50000	0.83073317	0.00003239	0.53472552	0.00008326	0.28932065	0.00010401	0.13495711	0.00009229	0.05469732	0.00006756	0.01938736	0.00004622	0.00600449	0.00003386	0.00166272	0.00002823	0.00040429	0.00002596	0.00008485	0.00002448	-0.00005119	0.00002198
50000	0.83075223	0.00003252	0.53479103	0.00008336	0.28936038	0.00010411	0.13498536	0.00009245	0.05473410	0.00006752	0.01932537	0.00004618	0.00595793	0.00003380	0.00155544	0.00002809	0.00035950	0.00002577	0.00005595	0.00002431	0.00002805	0.00002194
50000	0.83073705	0.00003262	0.53474929	0.00008363	0.28938940	0.00010453	0.13500804	0.00009273	0.05476060	0.00006780	0.01942281	0.00004638	0.00600466	0.00003399	0.00162945	0.00002820	0.00037888	0.00002577	0.00008095	0.00002434	0.00000546	0.00002206
50000	0.83072959	0.00003250	0.53470783	0.00008336	0.28933604	0.00010402	0.13498266	0.00009258	0.05475205	0.00006794	0.01938743	0.00004637	0.00596650	0.00003384	0.00159871	0.00002819	0.00037326	0.00002558	0.00009136	0.00002443	-0.00000271	0.00002193
50000	0.83073125	0.00003253	0.53473787	0.00008351	0.28937357	0.00010442	0.13503144	0.00009276	0.05475013	0.00006803	0.01941684	0.00004644	0.00603628	0.00003386	0.00163221	0.00002811	0.00035893	0.00002571	0.00007313	0.00002448	-0.00000609	0.00002194
50000	0.83070542	0.00003252	0.53465322	0.00008354	0.28925033	0.00010441	0.13497453	0.00009281	0.05480010	0.00006797	0.01945101	0.00004614	0.00600846	0.00003360	0.00162313	0.00002810	0.00036427	0.00002579	0.00005843	0.00002446	0.00001786	0.00002182
50000	0.83072317	0.00003249	0.53470413	0.00008337	0.28925020	0.00010417	0.13490868	0.00009260	0.05470661	0.00006768	0.01939488	0.00004626	0.00601697	0.00003370	0.00162794	0.00002818	0.00037509	0.00002577	0.00007121	0.00002449	-0.00002291	0.00002194
50000	0.83069302	0.00003255	0.53463062	0.00008351	0.28923196	0.00010427	0.13492497	0.00009252	0.05472334	0.00006789	0.01939554	0.00004633	0.00605951	0.00003377	0.00167009	0.00002816	0.00042205	0.00002564	0.00009938	0.00002437	-0.00001552	0.00002197
50000	0.83077021	0.00003243	0.53484158	0.00008330	0.28944606	0.00010433	0.13504447	0.00009286	0.05478661	0.00006791	0.01937866	0.00004642	0.00604767	0.00003388	0.00162231	0.00002810	0.00039190	0.00002583	0.00006647	0.00002443	-0.00000388	0.00002197
50000	0.83069615	0.00003247	0.53462135	0.00008318	0.28916879	0.00010384	0.13487860	0.00009237	0.05473192	0.00006774	0.01936102	0.00004621	0.00601608	0.00003380	0.00165546	0.00002805	0.00038605	0.00002582	0.00010111	0.00002423	-0.00001901	0.00002191
50000	0.83063526	0.00003246	0.53448451	0.00008319	0.28905379	0.00010390	0.13478077	0.00009240	0.05466388	0.00006755	0.01931793	0.00004616	0.00595456	0.00003372	0.00157654	0.00002811	0.00039211	0.00002570	0.00006656	0.00002429	0.00001203	0.00002189
50000	0.83069165	0.00003262	0.53463480	0.00008364	0.28920390	0.00010417	0.13485824	0.00009239	0.05467619	0.00006746	0.01939210	0.00004596	0.00601479	0.00003365	0.00161258	0.00002803	0.00038225	0.00002559	0.00006994	0.00002449	0.00002927	0.00002199
50000	0.83074357	0.00003235	0.53474922	0.00008306	0.28935938	0.00010380	0.13494442	0.00009238	0.05470833	0.00006753	0.01929228	0.00004617	0.00589583	0.00003373	0.00158977	0.00002812	0.00036826	0.00002563	0.00010595	0.00002437	-0.00001189	0.00002194
